year,county,zipcode,rate,num1,num2,num3
2019,Monterey:,93450,0.0,0,0,0
2019,Monterey:,93451,0.0,0,200.197078816722,0
2019,Monterey:,93908,0.0,0,67.069391226203,0
2019,Monterey:,93920,0.0,0,0,0
2019,Monterey:,93924,0.0,0,0,0
2019,Monterey:,93925,0.0,0,0,0
2019,Monterey:,93926,0.0,0,0,0
2019,Monterey:,93927,0.0,0,64.8304607538049,0
2019,Monterey:,93930,0.0,0,73.1209866510086,0
2019,Monterey:,93932,0.0,0,0,0
2019,Monterey:,93933,0.0,0,21.304394860088,0
2019,Monterey:,93940,0.0,0,31.9611776133079,0
2019,Monterey:,93943,0.0,0,0,0
2019,Monterey:,93944,0.0,,,
2019,Monterey:,93953,0.0,0,349.625294978531,0
2019,Monterey:,95012,0.0,0,93.2091697968901,0
2019,Monterey:,95039,0.0,0,0,0
2019,Napa:,94508,33.7624502427534,0.85479123232517,308.228225216758,33.7624502427534
2019,Napa:,California,7.9045,7.63075,8.18625,0.1425
2019,Napa:,94559,6.43658542254245,0.75113339148321,27.7912971012683,4.60474879740913
2019,Napa:,Napa,2.2875,1.64,7.0525,0.96
2019,Napa:,94503,0.0,0,39.0645084029337,0
2019,Napa:,94515,0.0,0,0,0
2019,Napa:,94558,0.0,0,7.73657175921738,0
2019,Napa:,94567,0.0,0,0,0
2019,Napa:,94574,0.0,0,69.7056283880539,0
2019,Napa:,94576,0.0,0,0,0
2019,Napa:,94599,0.0,0,864.698453346146,0
2019,Nevada:,95945,28.1236893757958,9.51816060063861,69.4316119390578,12.2119928640911
2019,Nevada:,95949,11.1335881533944,0.2818780470438,62.0323828522955,11.1335881533944
2019,Nevada:,Nevada,10.4525,7.2,20.3425,3.02
2019,Nevada:,95946,9.45571110149815,0.23939787802265,105.36338818059,9.45571110149815
2019,Nevada:,California,7.9045,7.63075,8.18625,0.1425
2019,Nevada:,95959,2.62074495046521,0.06635151743168,48.1633510965916,2.62074495046521
2019,Nevada:,95728,0.0,0,0,0
2019,Nevada:,95975,0.0,0,0,0
2019,Nevada:,96111,0.0,0,0,0
2019,Nevada:,96161,0.0,0,0,0
2019,Nevada:,96162,0.0,,,
2019,Orange:,90742,72.413198939008,1.83334346626599,6598.29756792779,72.413198939008
2019,Orange:,92624,35.8124109216816,4.29066784159874,206.326060698138,25.4096840676034
2019,Orange:,92692,22.1766800473104,9.63308410881215,44.5667944195435,7.79338975000584
2019,Orange:,92603,22.148674654097,2.68230725433691,80.0086283149423,15.6614780422066
2019,Orange:,92675,19.1389159595958,7.29624176052919,43.5308122041034,7.57415978982051
2019,Orange:,92701,18.8464345521575,8.45729442737861,41.0527094719176,6.40781264108998
2019,Orange:,92708,18.4144045697295,8.57697470604213,35.7161361510398,6.01674033394729
2019,Orange:,92655,16.5296323781994,1.95824783309892,85.7087407409412,11.7697818349729
2019,Orange:,92677,16.3875418659073,7.34541714249471,32.0001702136188,5.57844491163853
2019,Orange:,92612,15.3482162735838,4.13647367641339,52.4130466923203,7.72283843780016
2019,Orange:,92627,14.8119831284771,7.27538326159613,29.2555411478305,4.55423922697172
2019,Orange:,92663,13.9533641885164,3.58174310489971,53.5803485595662,7.21661087772857
2019,Orange:,92648,13.558848289557,4.82974747476244,33.7022276604023,5.66630440268486
2019,Orange:,90630,13.246556946352,4.53850338840755,31.95213077166,5.70052171511493
2019,Orange:,92646,13.1459690039675,5.43608623786459,28.9854800394029,4.84310960959112
2019,Orange:,92649,12.8047093015847,3.6749776250478,37.0866270652664,6.20656403784804
2019,Orange:,92630,11.8154837520303,4.85900659118382,25.2519534742939,4.37521165759222
2019,Orange:,92821,11.5876572994965,3.73147077600498,29.6690863467624,5.21192694402117
2019,Orange:,92832,11.5729640946123,2.37064771496264,38.9411583274301,6.70220767563212
2019,Orange:,92679,11.2636858153498,1.89192258866937,39.0799463968618,7.09502153777244
2019,Orange:,92707,10.8773918622165,4.29359580745694,26.5309833599411,4.17859733749373
2019,Orange:,92806,10.6965665595888,2.8963876445036,29.1794255921915,5.36764672732455
2019,Orange:,92530,10.0414688539847,3.54204562524582,29.8435820859575,4.22792993059238
2019,Orange:,92870,9.94029120145266,3.55260644466817,23.1360887240742,4.1434221860046
2019,Orange:,92629,9.65155263216827,0.93945288345521,40.490367573821,7.28502225765568
2019,Orange:,92780,9.5502796766511,3.08798125339885,23.2078344784856,4.28344870260136
2019,Orange:,92610,9.05045585929959,0.22913770361604,232.759903335764,9.05045585929959
2019,Orange:,92647,9.00204325478078,3.26169212339628,20.7693209821996,3.71242006575981
2019,Orange:,92801,8.55828642063638,3.08505630515577,20.5017130295669,3.5436231382721
2019,Orange:,92656,8.48182058555027,1.48654975916459,29.1218807201346,5.2527315742636
2019,Orange:,92705,8.37563838017585,2.64407246527431,22.7921837234996,3.81860183044158
2019,Orange:,92841,8.19813136656815,1.66585476001063,27.4956662823158,4.76518224566813
2019,Orange:,Orange,8.13,7.1775,9.1875,0.5025
2019,Orange:,92867,7.96182445132746,2.06804330677019,23.7405239530684,4.09091904670054
2019,Orange:,92703,7.94136702177574,2.85197041727644,19.4476873958758,3.29780103739361
2019,Orange:,90680,7.92520114508415,1.60595407813938,29.715087967634,4.61230434012622
2019,Orange:,California,7.9045,7.63075,8.18625,0.1425
2019,Orange:,92804,7.82105002692249,3.31733298256574,16.4779803742156,2.81312666526826
2019,Orange:,92805,7.76070457606813,2.71681151706404,23.6202532754665,3.28650876533643
2019,Orange:,92782,7.38915076346961,0.75836700557726,58.1379539045077,5.49380160626786
2019,Orange:,92886,7.32595525147459,1.431621972823,23.4335225017226,4.33310549698951
2019,Orange:,92683,7.21195175175625,3.04559030172737,16.1189095215627,2.60495623909801
2019,Orange:,90638,7.15044083854912,1.85789983121327,20.979899150159,3.6733445353109
2019,Orange:,92660,7.10952289151821,0.84309807723708,28.6614672640266,5.06068872539617
2019,Orange:,92706,7.0832980468296,0.85782025481724,28.7277580719253,5.00864808207864
2019,Orange:,92840,7.04097358643623,1.86365979380642,19.7790587021362,3.57961457161503
2019,Orange:,92688,7.03366728943407,1.40844567658767,32.1779854628056,4.11542145114595
2019,Orange:,92604,6.95523153498521,0.73480778554226,28.8456358541805,5.1277185148191
2019,Orange:,92672,6.48025729976494,0.78287316071585,28.7991948746414,4.58579605639515
2019,Orange:,92802,6.36955027943491,1.28335934230805,21.0354443536733,3.71652445041908
2019,Orange:,92831,6.22816875959959,1.10187614529938,24.2201537813438,3.84233581215823
2019,Orange:,92637,6.18130930756818,1.98436247494508,27258.1055060499,2.7861702737899
2019,Orange:,92869,6.07582884596374,0.72699604766929,23.3294466147483,4.31270447997253
2019,Orange:,92620,5.90567543219103,1.21183707930957,21.0377085662792,3.41742914915758
2019,Orange:,92618,5.40575485268566,1.07582725739015,37.4119423966939,3.17163556172784
2019,Orange:,92833,5.3946312418647,1.06817419040144,17.3796312772908,3.17227230593404
2019,Orange:,92626,5.34274507860775,1.37661792977029,17.9604784621973,2.75750407603534
2019,Orange:,92866,5.31799658816758,0.13464001648034,46.5561973719059,5.31799658816758
2019,Orange:,92865,4.84062384922943,0.12255398513897,36.6171179774325,4.84062384922943
2019,Orange:,90720,4.47301875739852,0.11324703000994,31.2354916789225,4.47301875739852
2019,Orange:,92602,4.37056164271117,0.11065304045366,53.7970006756744,4.37056164271117
2019,Orange:,92694,4.27846303095131,0.10832130548551,116.427466244986,4.27846303095131
2019,Orange:,90631,4.20754914122695,0.82699123065866,13.4881399362288,2.48232759155365
2019,Orange:,92843,4.15974350602891,0.50133628331771,17.6125379991613,2.94590055048291
2019,Orange:,92704,3.93423043338343,1.04493839081959,12.8027310454815,1.99623973197376
2019,Orange:,92868,3.85659808994225,0.09764060991374,35.8422536522481,3.85659808994225
2019,Orange:,92673,3.84940611096671,0.09745852477101,30.1600915523357,3.84940611096671
2019,Orange:,92691,3.66943474867815,0.42923774791993,16.6398332712969,2.62317085810813
2019,Orange:,92606,3.57682511640713,0.09055737149058,40.9315759442167,3.57682511640713
2019,Orange:,92844,3.30358127444689,0.08363943636694,26.1884207220955,3.30358127444689
2019,Orange:,92614,2.9189500742842,0.07390141749646,65.8628260002738,2.9189500742842
2019,Orange:,90620,2.36613347190129,0.0599053129068,14.6620079146771,2.36613347190129
2019,Orange:,90621,2.31407076496619,0.05858719928947,21.568148107152,2.31407076496619
2019,Orange:,92651,2.23179607920129,0.05650418459331,32.6445925241278,2.23179607920129
2019,Orange:,90740,1.39490332261438,0.0353158944786,40.773162805849,1.39490332261438
2019,Orange:,90623,0.0,0,0,0
2019,Orange:,90743,0.0,0,0,0
2019,Orange:,92617,0.0,0,0,0
2019,Orange:,92625,0.0,0,0,0
2019,Orange:,92653,0.0,0,19.9142987145251,0
2019,Orange:,92657,0.0,0,0,0
2019,Orange:,92661,0.0,0,0,0
2019,Orange:,92662,0.0,0,0,0
2019,Orange:,92676,0.0,0,0,0
2019,Orange:,92697,0.0,,,
2019,Orange:,92807,0.0,0,16.0254297620131,0
2019,Orange:,92808,0.0,0,0,0
2019,Orange:,92823,0.0,0,0,0
2019,Orange:,92835,0.0,0,31.8472790190779,0
2019,Orange:,92845,0.0,0,0,0
2019,Orange:,92861,0.0,0,0,0
2019,Orange:,92862,0.0,,,
2019,Orange:,92887,0.0,0,0,0
2019,Placer:,95603,24.5523370326709,9.22863929537471,56.8057558520366,9.83095242728418
2019,Placer:,95746,19.6770783189921,3.84124365152545,69.4274752726121,11.6437981069987
2019,Placer:,95663,16.1747695224588,0.40950970895976,378.821338943562,16.1747695224588
2019,Placer:,95677,14.7411568771361,3.65433515033741,47.6913597800455,7.76976596414
2019,Placer:,95661,10.7181113699446,2.74746377997965,32.1602323551376,5.54759055359713
2019,Placer:,95648,9.77195616728177,2.64980296345245,26.3773688482173,4.89961146121794
2019,Placer:,95765,7.98898177472563,1.56602985606824,25.4842063225566,4.71883198040129
2019,Placer:,California,7.9045,7.63075,8.18625,0.1425
2019,Placer:,Placer,7.39,4.9375,10.74,1.3825
2019,Placer:,95678,6.24507956370975,1.25402157472201,20.9435193875983,3.64945721444383
2019,Placer:,95631,5.31788916188451,0.13463729668233,170.491584165978,5.31788916188451
2019,Placer:,95602,2.04697295872736,0.05182486831809,45.5865845528228,2.04697295872736
2019,Placer:,95650,0.0,0,65.6391895587366,0
2019,Placer:,95658,0.0,0,105.276288380046,0
2019,Placer:,95681,0.0,0,0,0
2019,Placer:,95701,0.0,0,0,0
2019,Placer:,95703,0.0,0,0,0
2019,Placer:,95713,0.0,0,63.2612617249712,0
2019,Placer:,95714,0.0,0,0,0
2019,Placer:,95715,0.0,0,0,0
2019,Placer:,95717,0.0,0,0,0
2019,Placer:,95722,0.0,0,0,0
2019,Placer:,95724,0.0,0,0,0
2019,Placer:,95747,0.0,0,7.73699912090228,0
2019,Placer:,96140,0.0,0,4479.89172879866,0
2019,Placer:,96141,0.0,0,0,0
2019,Placer:,96142,0.0,0,0,0
2019,Placer:,96143,0.0,0,0,0
2019,Placer:,96145,0.0,0,0,0
2019,Placer:,96146,0.0,0,0,0
2019,Placer:,96148,0.0,0,0,0
2019,Plumas:,95971,24.6240430591236,0.62342679396778,182.907600140349,24.6240430591236
2019,Plumas:,Plumas,11.7675,18.29,52.8175,4.58
2019,Plumas:,California,7.9045,7.63075,8.18625,0.1425
2019,Plumas:,00028,0.0,,,
2019,Plumas:,00031,0.0,,,
2019,Plumas:,95915,0.0,0,0,0
2019,Plumas:,95923,0.0,0,0,0
2019,Plumas:,95934,0.0,0,0,0
2019,Plumas:,95947,0.0,0,0,0
2019,Plumas:,95956,0.0,0,0,0
2019,Plumas:,95981,0.0,0,0,0
2019,Plumas:,95983,0.0,0,0,0
2019,Plumas:,95984,0.0,0,0,0
2019,Plumas:,96020,0.0,0,0,0
2019,Plumas:,96103,0.0,0,0,0
2019,Plumas:,96105,0.0,0,0,0
2019,Plumas:,96106,0.0,0,0,0
2019,Plumas:,96114,0.0,0,0,0
2019,Plumas:,96122,0.0,0,332.096659907488,0
2019,Plumas:,96129,0.0,0,0,0
2019,Plumas:,96135,0.0,0,0,0
2019,Plumas:,96137,0.0,0,405.700099357858,0
2019,Riverside:,92230,49.9765086187687,6.05168079870901,390.458162780706,35.3400400452091
2019,Riverside:,92240,39.2201768706774,20.4689119449612,69.7548793683909,11.1748219282308
2019,Riverside:,92253,37.6704091639988,18.9784443921548,68.6946750118903,11.229986163634
2019,Riverside:,92262,33.6857086153314,14.0671841816449,72.3726094063854,12.2968191813271
2019,Riverside:,92241,29.5111987855632,2.48740699222917,146.746194524234,23.1589532840657
2019,Riverside:,92536,28.7605937931512,0.72815519116916,358.276004893262,28.7605937931512
2019,Riverside:,92501,23.0594714484601,5.73349633000486,73.4453525215482,12.1348163448489
2019,Riverside:,92276,23.0564072218878,0.58373769085135,157.888764098946,23.0564072218878
2019,Riverside:,92211,21.0388425535065,3.42063777142552,78.5258575633721,13.4213020087084
2019,Riverside:,92203,20.5496781380433,7.12537339567636,48.7008891896432,8.76519432756448
2019,Riverside:,92590,20.1374287822854,0.50983555520721,227.529464777258,20.1374287822854
2019,Riverside:,92544,19.9160886621968,9.3623864561869,38.7699458692604,6.4413560049556
2019,Riverside:,92675,19.1389159595958,7.29624176052919,43.5308122041034,7.57415978982051
2019,Riverside:,92532,18.3734817104783,4.84966387448351,81.6539615463602,9.35583889140031
2019,Riverside:,92545,18.2720213386656,6.56516356080269,42.2369821837104,7.58495368120527
2019,Riverside:,92543,18.0686173810012,6.5422977540983,43.7246932476138,7.45545177947021
2019,Riverside:,92879,14.5403186615077,5.82445336159853,32.0003197267505,5.51381913836897
2019,Riverside:,92201,13.8355552822922,6.20685684847207,27.8384263371599,4.70553775282968
2019,Riverside:,92234,13.3699950261776,5.31906154428827,28.9657678015877,5.10090414120275
2019,Riverside:,92260,13.1507497291134,3.82478556493326,37.9039390635963,6.32226453287615
2019,Riverside:,92549,13.0301009767729,0.32989359454584,433.798543224439,13.0301009767729
2019,Riverside:,92587,12.9829845213009,1.17480865521406,55.9025028574563,9.9984591375838
2019,Riverside:,92220,12.9657274508927,2.66883120733355,40.0142496041642,7.4922059903852
2019,Riverside:,92595,12.8821172789791,3.45358603362316,35.8796499950142,6.50165387493028
2019,Riverside:,92264,12.8074740699437,0.9564300558002,72.6710008057523,10.3625906502458
2019,Riverside:,92553,12.6238580350333,5.98143946223576,27.6664128242448,4.04688459355407
2019,Riverside:,92509,12.5664070476426,5.94024957611666,24.5555112531271,4.03912862247023
2019,Riverside:,92585,12.2878055441167,2.48396269124885,47.5579564416073,7.15908210069968
2019,Riverside:,92225,12.2804391175785,2.45509734943722,43.073728632119,7.19053814892214
2019,Riverside:,92591,11.0846302383775,3.01997964316363,30.293239586099,5.54253870699774
2019,Riverside:,92507,10.8399456209003,4.68892979965807,26.3672984404125,3.82524572647754
2019,Riverside:,92506,10.7335219408558,3.36740293658853,27.2250267510664,4.91412647882043
2019,Riverside:,92530,10.0414688539847,3.54204562524582,29.8435820859575,4.22792993059238
2019,Riverside:,92596,10.0304118477848,1.90684550943012,57.048173557308,6.00428462799657
2019,Riverside:,92508,9.79026399939215,2.59512593634167,32.2757740639355,4.97324923433401
2019,Riverside:,Riverside,9.7725,8.5725,11.1075,0.635
2019,Riverside:,92571,9.77191113580823,3.40035863187996,32.9821011612665,4.15700727968453
2019,Riverside:,92223,8.85842693859659,2.77601427436561,22.6116201103343,4.05870480924098
2019,Riverside:,92592,7.99905194261113,2.89758330487957,18.5291966545858,3.29941278768764
2019,Riverside:,92584,7.93355120523586,2.14329410914128,21.5819900408348,3.98643735995716
2019,Riverside:,California,7.9045,7.63075,8.18625,0.1425
2019,Riverside:,92503,7.89095098133207,3.38112663367646,17.0901453966019,2.81055978234928
2019,Riverside:,92860,7.67660029161177,0.90201097291728,34.1609285430084,5.48011510942903
2019,Riverside:,92570,6.66815946523609,2.15896901081177,17.8448198351737,2.98799913740326
2019,Riverside:,92881,6.08431846780469,0.65573092836626,27.3530105968733,4.45931279565155
2019,Riverside:,92880,5.6853660490285,1.54013296607744,19.4850471833655,2.85226114072877
2019,Riverside:,92505,5.66488279376562,1.15231344167769,19.0203826841157,3.29115369807213
2019,Riverside:,92551,4.99080636428404,0.60440980442293,85.0255392196563,3.52903302377423
2019,Riverside:,92563,4.88027324578812,1.00190996252808,18.5656050570746,2.82343765313302
2019,Riverside:,92557,4.83773177058991,0.96816025414749,20.925232877494,2.83131073055134
2019,Riverside:,92504,4.68100785592609,0.92874068901275,15.5446711791709,2.75016777468818
2019,Riverside:,92373,4.09685203379023,0.10372331313155,23.8756658467753,4.09685203379023
2019,Riverside:,92583,3.8611746272275,0.09775647780596,22.1969673869306,3.8611746272275
2019,Riverside:,92562,3.58661263375436,0.43137761913025,14.910352575966,2.54166302025227
2019,Riverside:,92882,3.38864532021559,0.69765559273755,13.8917794681431,1.9579310130526
2019,Riverside:,92586,3.22533960735512,0.39060358967838,49.2675050294098,2.28065950799036
2019,Riverside:,92883,2.92378139786938,0.0740237360193,20.6561738059324,2.92378139786938
2019,Riverside:,92236,2.15091699523166,0.05445650347542,21.2145997440104,2.15091699523166
2019,Riverside:,92555,2.12279829316171,0.05374459957565,24.5971857038788,2.12279829316171
2019,Riverside:,91752,0.0,0,0,0
2019,Riverside:,92210,0.0,0,0,0
2019,Riverside:,92239,0.0,0,0,0
2019,Riverside:,92254,0.0,0,0,0
2019,Riverside:,92270,0.0,0,120.283931758669,0
2019,Riverside:,92282,0.0,0,1218.81266217153,0
2019,Riverside:,92320,0.0,0,136.572380850989,0
2019,Riverside:,92518,0.0,0,0,0
2019,Riverside:,92521,0.0,,,
2019,Riverside:,92539,0.0,0,387.957000974026,0
2019,Riverside:,92548,0.0,0,73.2236651462265,0
2019,Riverside:,92561,0.0,0,8646.98453346146,0
2019,Riverside:,92567,0.0,0,0,0
2019,Riverside:,92582,0.0,0,55.8028582336645,0
2019,Sacramento:,95820,22.1994404828421,9.31945779917638,46.241449670284,8.06365627805372
2019,Sacramento:,95811,21.0962431939197,0.53411063437354,166.934463061912,21.0962431939197
2019,Sacramento:,95824,19.7270938096175,7.05262442306871,50.3052257462832,8.2208193806237
2019,Sacramento:,95864,18.9667621654691,3.60558408882214,59.859954531917,11.3538164122726
2019,Sacramento:,95655,18.8619473340306,0.47754316081278,719.91905315267,18.8619473340306
2019,Sacramento:,95821,16.9803421978023,6.64974121474142,40.107376456238,6.56808646951137
2019,Sacramento:,95823,13.6938049896076,6.48341705545908,26.2538899732947,4.39368507661833
2019,Sacramento:,95626,12.6545132081846,0.32038453553948,122.178410226575,12.6545132081846
2019,Sacramento:,95832,12.6136645211923,0.3193503363258,316.102226642859,12.6136645211923
2019,Sacramento:,95826,12.0844633854999,3.09696151677739,33.3702648971036,6.25563642214528
2019,Sacramento:,95818,11.7194000956343,2.21542801457662,47.1044339967576,7.03231460290945
2019,Sacramento:,95662,11.4692009566001,2.33038700502427,34.8320361484253,6.66668921719986
2019,Sacramento:,95842,11.1550137314222,2.17958089091099,35.0269112766417,6.59829951068904
2019,Sacramento:,95621,10.7075011373638,3.30316534399197,28.0319114066761,4.9573585307425
2019,Sacramento:,95660,10.5858061490717,2.75619884237894,30.4032735992292,5.43190181793873
2019,Sacramento:,95815,10.0949777336819,2.00463409084409,41.0650649810316,5.92868607519468
2019,Sacramento:,95670,10.052577715492,3.5247958370572,23.9723915147188,4.25190046341269
2019,Sacramento:,94561,9.71650660719349,2.61046938649706,32.2415945953091,4.89795652041431
2019,Sacramento:,95841,9.16301539146715,1.10787542121476,39.2641454452523,6.4825910831764
2019,Sacramento:,95825,8.55764576540383,2.29792100035974,30.3550691295203,4.31509153965049
2019,Sacramento:,95673,8.19887402525386,0.20757751825876,50.5080460648643,8.19887402525386
2019,Sacramento:,95628,8.14149275748333,1.9445980929656,25.4577144458878,4.37599983485117
2019,Sacramento:,95828,8.08495862456659,2.90160661822762,19.8300502189785,3.35916856635501
2019,Sacramento:,California,7.9045,7.63075,8.18625,0.1425
2019,Sacramento:,95838,7.8476607430869,1.59214428675887,26.9601734409679,4.56470682764121
2019,Sacramento:,95816,7.64608063137222,0.19358200125748,95.4996686182346,7.64608063137222
2019,Sacramento:,Sacramento,7.39,6.11,8.885,0.685
2019,Sacramento:,95632,6.74858773268253,0.81071074649226,27.1034668123807,4.78421969027442
2019,Sacramento:,95833,6.57099418268145,1.29099306942947,28.9071786603725,3.87739436315119
2019,Sacramento:,95624,5.50229125986145,1.12861409562372,16.4772058860476,3.18458183739578
2019,Sacramento:,95608,5.4998907225632,0.99232730480511,18.2976609108597,3.36574775747919
2019,Sacramento:,95817,5.4622833908505,0.13829304204533,57.1505654477545,5.4622833908505
2019,Sacramento:,95757,4.86314190919347,0.58669807232319,22.7747353438514,3.44294751887252
2019,Sacramento:,95843,4.79602115233974,0.49799726486788,20.4533942768104,3.55378846705127
2019,Sacramento:,95814,4.61482742927373,0.11683731473499,330.618278293856,4.61482742927373
2019,Sacramento:,95819,4.18429066468055,0.10593706759884,42.5036103973595,4.18429066468055
2019,Sacramento:,95829,4.02987896807771,0.10202770191372,35.4595621546464,4.02987896807771
2019,Sacramento:,95827,3.96084625032156,0.10027994482094,33.4489082799456,3.96084625032156
2019,Sacramento:,95822,3.7821286382385,0.38889998514992,16.4803626098044,2.81046699281646
2019,Sacramento:,95835,3.65400375490402,0.09251136544053,23.0245235595123,3.65400375490402
2019,Sacramento:,95610,3.0198706271419,0.35970538739704,17.4980203704936,2.1466103417808
2019,Sacramento:,95630,2.15910475980221,0.05466379972664,12.0297617652967,2.15910475980221
2019,Sacramento:,94571,0.0,0,125.159920870449,0
2019,Sacramento:,95615,0.0,0,1856.65136180427,0
2019,Sacramento:,95638,0.0,0,0,0
2019,Sacramento:,95641,0.0,0,857.916371427678,0
2019,Sacramento:,95652,0.0,0,0,0
2019,Sacramento:,95683,0.0,0,0,0
2019,Sacramento:,95690,0.0,0,0,0
2019,Sacramento:,95693,0.0,0,0,0
2019,Sacramento:,95742,0.0,0,677.118145650851,0
2019,Sacramento:,95758,0.0,0,7.05034531733947,0
2019,Sacramento:,95830,0.0,0,0,0
2019,Sacramento:,95831,0.0,0,14.367369899699,0
2019,Sacramento:,95834,0.0,0,44.4822139478662,0
2019,Sacramento:,95836,0.0,,,
2019,Sacramento:,95837,0.0,0,0,0
2019,San Benito:,95023,9.56624747518296,3.0456186798567,23.7520131906861,4.33645609831694
2019,San Benito:,San Benito,7.98,4.27,19.3675,3.0975
2019,San Benito:,California,7.9045,7.63075,8.18625,0.1425
2019,San Benito:,95004,0.0,0,0,0
2019,San Benito:,95043,0.0,0,0,0
2019,San Benito:,95045,0.0,0,238.446294194122,0
2019,San Bernardino:,92358,112.877445587713,2.85780949314684,5505.90535314919,112.877445587713
2019,San Bernardino:,92372,28.4315370465292,0.71982419564225,177.117930982761,28.4315370465292
2019,San Bernardino:,92352,23.0012590421774,0.58234145982676,181.294507087738,23.0012590421774
2019,San Bernardino:,92307,20.5710381994505,7.87449910083733,46.346890431195,8.11292847076086
2019,San Bernardino:,93555,18.5378926229255,6.55913724087238,43.1260032826385,7.78710192108096
2019,San Bernardino:,91739,15.5666262933831,2.69448923870822,56.138008616906,9.68889646836219
2019,San Bernardino:,92311,14.4265034905216,3.77862403718277,40.1870805377328,7.37802271833465
2019,San Bernardino:,92404,13.8822839830635,5.84160041106093,28.7089875747616,5.03131765650303
2019,San Bernardino:,92345,12.9052747443544,5.82958343153831,25.3645165974967,4.35765819118171
2019,San Bernardino:,92374,10.829238560744,3.47618522722813,28.5397394804314,4.88145745420575
2019,San Bernardino:,92284,10.3239314472045,2.49487373470636,46.0404708516813,5.51539628848419
2019,San Bernardino:,92405,10.180830438541,1.99197107968023,39.0997596053957,6.01842038988411
2019,San Bernardino:,91786,8.93109483253622,2.80881392453744,22.5095770219921,4.08219403639821
2019,San Bernardino:,92354,8.90789996688898,0.84738167021558,40.3342414512053,6.76694168098673
2019,San Bernardino:,92395,8.69411610221289,1.68298029309761,27.6438117336025,5.16370477322902
2019,San Bernardino:,92313,8.31918002281234,0.2106234024043,58.5077802209208,8.31918002281234
2019,San Bernardino:,92392,8.20678124434519,2.11463265945148,25.3180224028436,4.23562312497572
2019,San Bernardino:,California,7.9045,7.63075,8.18625,0.1425
2019,San Bernardino:,92371,7.85408845342644,0.19884830335548,50.2470647956901,7.85408845342644
2019,San Bernardino:,92399,7.84941508073892,1.97778915998111,21.9144354127098,4.10117197294758
2019,San Bernardino:,92336,7.80961154299566,3.34900638392042,19.8812203342347,2.77937865059614
2019,San Bernardino:,92308,7.72836060634901,1.58720268062812,25.6844351042417,4.47041787152378
2019,San Bernardino:,92376,7.61857449774989,2.75383671233778,18.0102402902693,3.14777937417935
2019,San Bernardino:,92316,7.0159207544957,0.82893573773815,28.0971699448309,4.99984349487588
2019,San Bernardino:,91763,6.72791724448439,1.29755385369511,24.1452773319175,4.00237682514521
2019,San Bernardino:,92301,6.55189315370384,0.7520577579414,37.8994835436332,4.71129013213146
2019,San Bernardino:,San Bernardino,6.0975,5.0925,7.2675,0.5375
2019,San Bernardino:,92346,6.08799769696797,1.61865772337289,17.3714626086115,3.08724671173464
2019,San Bernardino:,92408,6.06881415356546,0.15364907143231,74.9901089079224,6.06881415356546
2019,San Bernardino:,91784,5.78284638003084,0.14640899425227,35.8284742649344,5.78284638003084
2019,San Bernardino:,91737,5.48425587699547,0.13884933723048,37.9943460560002,5.48425587699547
2019,San Bernardino:,91764,5.04840613035298,1.00228250289204,19.1740629201572,2.96516705821675
2019,San Bernardino:,92377,4.90923295177138,0.1242910172231,38.0467713176977,4.90923295177138
2019,San Bernardino:,92337,4.80634235531524,0.57684726511263,42.0609946845327,3.40833051192844
2019,San Bernardino:,91701,4.69404388996185,0.45482558785919,20.5954538492617,3.54761246850287
2019,San Bernardino:,92314,4.65104538639874,0.11775427401906,56.4035220884332,4.65104538639874
2019,San Bernardino:,91761,4.6179702543754,0.91613510134119,25.4062286330774,2.71326198581256
2019,San Bernardino:,92344,4.60339217162272,0.11654779907753,56.5900594862609,4.60339217162272
2019,San Bernardino:,92410,4.59689562136061,0.48957992348014,24.326714015277,3.38101716342077
2019,San Bernardino:,92324,3.99521784745314,0.423894123224,16.1613010970331,2.94176095226201
2019,San Bernardino:,91730,3.82574777301755,0.72663169234749,14.8979038292633,2.29102846365297
2019,San Bernardino:,92335,3.70296800179165,0.98987648427393,11.9828013099389,1.87199362781225
2019,San Bernardino:,91766,3.65334871511506,0.73494428227921,14.1444940122739,2.13316093140258
2019,San Bernardino:,92407,3.18779446247193,0.35124132461383,19.5173877411002,2.32099848208809
2019,San Bernardino:,92394,2.09090370306292,0.05293709846779,60.7157353842432,2.09090370306292
2019,San Bernardino:,92277,2.02074833410224,0.05116091830737,36.5431103569973,2.02074833410224
2019,San Bernardino:,91762,1.59027684366255,0.04026232376971,12.9148459192791,1.59027684366255
2019,San Bernardino:,91709,1.17180498130807,0.02966753351179,9.0921541450322,1.17180498130807
2019,San Bernardino:,91710,0.80610685580331,0.02040885859005,8.35889212170242,0.80610685580331
2019,San Bernardino:,91708,0.0,0,0,0
2019,San Bernardino:,91759,0.0,0,0,0
2019,San Bernardino:,92242,0.0,0,0,0
2019,San Bernardino:,92252,0.0,0,93.3310776833054,0
2019,San Bernardino:,92256,0.0,0,0,0
2019,San Bernardino:,92267,0.0,0,0,0
2019,San Bernardino:,92278,0.0,0,0,0
2019,San Bernardino:,92280,0.0,0,0,0
2019,San Bernardino:,92285,0.0,0,524.437942467797,0
2019,San Bernardino:,92304,0.0,0,0,0
2019,San Bernardino:,92305,0.0,0,0,0
2019,San Bernardino:,92309,0.0,0,0,0
2019,San Bernardino:,92310,0.0,0,0,0
